"variables","order","R2","R2Cum","AdjR2Cum","F","pvalue","site","trait"
"MEM24",24,0.00157252470253488,0.880773383795996,0.861904951415087,5.75056805379823,0.011,"TRCP","LWC"
"MEM46",46,0.00152314132163045,0.882296525117626,0.863355736056095,5.62911567030096,0.015,"TRCP","LWC"
"MEM193",193,0.00143841408318324,0.883734939200809,0.86471461819449,5.36938361198424,0.024,"TRCP","LWC"
"MEM52",52,0.00142984353313924,0.885164782733949,0.866069781248601,5.39139703471717,0.026,"TRCP","LWC"
"MEM103",103,0.00139974069745685,0.886564523431406,0.867396028548287,5.33067784076973,0.027,"TRCP","LWC"
"MEM128",128,0.00139802523429033,0.887962548665696,0.86872642013034,5.37810231135313,0.026,"TRCP","LWC"
"MEM88",88,0.00133894793889489,0.889301496604591,0.869993618105392,5.20104243567107,0.03,"TRCP","LWC"
"MEM151",151,0.00131046207426755,0.890611958678858,0.871233191451803,5.13939387771196,0.02,"TRCP","LWC"
"MEM172",172,0.00130972092905923,0.891921679607918,0.872477682714949,5.18661425902782,0.023,"TRCP","LWC"
"MEM195",195,0.00127080495815668,0.893192484566074,0.873681978233882,5.08048253840893,0.02,"TRCP","LWC"
"MEM233",233,0.00124727205814557,0.89443975662422,0.874864030739979,5.03350390050277,0.03,"TRCP","LWC"
"MEM167",167,0.00123300981399788,0.895672766438218,0.876034698944235,5.02293747335655,0.023,"TRCP","LWC"
"MEM80",80,0.00119465323838253,0.8968674196766,0.877165205039347,4.91147386680156,0.021,"TRCP","LWC"
"MEM194",194,0.00119002336084373,0.898057443037444,0.878295528921771,4.9378777287467,0.024,"TRCP","LWC"
"MEM36",36,0.00114343025142483,0.899200873288869,0.879375452632414,4.78702129517548,0.026,"TRCP","LWC"
"MEM141",141,0.00112003045294096,0.90032090374181,0.880432437980081,4.73050858594034,0.034,"TRCP","LWC"
"MEM156",156,0.00111738719520771,0.901438290937017,0.881491278388557,4.76151059522868,0.034,"TRCP","LWC"
"MEM203",203,0.00109611860633207,0.90253440954335,0.882529538948428,4.71216245550176,0.024,"TRCP","LWC"
"MEM244",244,0.00108640952782413,0.903620819071174,0.8835610373946,4.71179748835842,0.034,"TRCP","LWC"
"MEM71",71,0.00103962365087762,0.904660442722051,0.88454082391999,4.54714784496107,0.031,"TRCP","LWC"
"MEM163",163,0.00100028759214699,0.905660730314198,0.885477569251611,4.4108846689087,0.043,"TRCP","LWC"
"elev_mean",19,0.29890090745569,0.29890090745569,0.297509837827626,214.871277055814,0.001,"TRCP","SeedMassKEW"
"Fe",5,0.0584475201590571,0.357348427614748,0.354793152973057,45.746566107181,0.001,"TRCP","SeedMassKEW"
"slope",20,0.049827965507134,0.407176393121882,0.403633622562849,42.1940664885228,0.001,"TRCP","SeedMassKEW"
"sin_aspect",17,0.0210031072294401,0.428179500351322,0.423614067220394,18.4018529038649,0.001,"TRCP","SeedMassKEW"
"cos_aspect",16,0.0181469375822057,0.446326437933527,0.440789702312863,16.3877588036496,0.001,"TRCP","SeedMassKEW"
"TotN",11,0.0125448930376721,0.4588713309712,0.452364773828569,11.5682313358733,0.001,"TRCP","SeedMassKEW"
"pHCaCl2",13,0.0225674067733174,0.481438737744517,0.474149724018034,21.6725956818099,0.001,"TRCP","SeedMassKEW"
"ECEC",4,0.0143974760344207,0.495836213778938,0.487720901324675,14.1928987854148,0.001,"TRCP","SeedMassKEW"
"Mn",8,0.0124993438566712,0.508335557635609,0.49941422702819,12.6095646109671,0.001,"TRCP","SeedMassKEW"
"BS",2,0.00362532550555961,0.511960883141168,0.50210150704301,3.67703338372175,0.057,"TRCP","SeedMassKEW"
"Al",1,0.0037601209637862,0.515721004104955,0.50493746371053,3.83559842953202,0.05,"TRCP","SeedMassKEW"
"convexity",18,0.00228315160966841,0.518004155714623,0.506272005346622,2.33527686371522,0.11,"TRCP","SeedMassKEW"
"Na",9,0.00160442107400649,0.519608576788629,0.506915307476134,1.64319163555064,0.195,"TRCP","SeedMassKEW"
"aspect",15,0.00168741023134966,0.521295987019979,0.507646585427881,1.73075303554487,0.207,"TRCP","SeedMassKEW"
"P",12,0.00114027070174938,0.522436257721729,0.50781695948872,1.16996453958523,0.304,"TRCP","SeedMassKEW"
"MEM1",1,0.0565929559797235,0.0565929559797235,0.0547211166066673,30.2338741210073,0.001,"TRCP","SeedMassKEW"
"MEM3",3,0.0564501585216933,0.113043114501417,0.109516446964643,32.0133145146626,0.001,"TRCP","SeedMassKEW"
"MEM6",6,0.0456403463044532,0.15868346080587,0.153655672723036,27.2328579998934,0.001,"TRCP","SeedMassKEW"
"MEM44",44,0.0371883407511807,0.195871801557051,0.189451616339941,23.1696373195441,0.001,"TRCP","SeedMassKEW"
"MEM43",43,0.0299585620620748,0.225830363619125,0.218088667255317,19.3488356131652,0.001,"TRCP","SeedMassKEW"
"MEM24",24,0.0260316657807239,0.251862029399849,0.242866382458765,17.362841795292,0.001,"TRCP","SeedMassKEW"
"MEM20",20,0.0247483833903232,0.276610412790173,0.266442286062324,17.0374237427419,0.001,"TRCP","SeedMassKEW"
"MEM38",38,0.020850272650765,0.297460685440938,0.286152205528518,14.7501859222414,0.001,"TRCP","SeedMassKEW"
"MEM21",21,0.0197634940159356,0.317224179456873,0.304835102067986,14.3571180129172,0.001,"TRCP","SeedMassKEW"
"MEM7",7,0.0192991697452062,0.336523349202079,0.323119780499091,14.3985308486564,0.001,"TRCP","SeedMassKEW"
"MEM29",29,0.0178208614360597,0.354344210638139,0.339967259862875,13.6349827484928,0.001,"TRCP","SeedMassKEW"
"MEM69",69,0.016686431617555,0.371030642255694,0.35572104328423,13.0791916747061,0.001,"TRCP","SeedMassKEW"
"MEM12",12,0.0163445553004349,0.387375197556129,0.371187956841148,13.1263396057993,0.001,"TRCP","SeedMassKEW"
"MEM10",10,0.0144090875920476,0.401784285148176,0.384727217922259,11.8266067441036,0.001,"TRCP","SeedMassKEW"
"MEM52",52,0.0139422119773127,0.415726497125489,0.397840573568106,11.6926128521535,0.001,"TRCP","SeedMassKEW"
"MEM63",63,0.0131805132456343,0.428907010371123,0.410220941180813,11.2858520313892,0.002,"TRCP","SeedMassKEW"
"MEM25",25,0.0119497957213317,0.440856806092455,0.421378457124365,10.4293504339322,0.001,"TRCP","SeedMassKEW"
"MEM34",34,0.0118984740374936,0.452755280129949,0.432528575904772,10.5886025864906,0.003,"TRCP","SeedMassKEW"
"MEM90",90,0.0116932690947152,0.464448549224664,0.443511352589414,10.6113591360909,0.001,"TRCP","SeedMassKEW"
"MEM5",5,0.0103730448597326,0.474821594084396,0.453164752603341,9.57946233185141,0.002,"TRCP","SeedMassKEW"
"MEM9",9,0.0102494134759226,0.485071007560319,0.462729047144548,9.63378678454898,0.005,"TRCP","SeedMassKEW"
"MEM35",35,0.00997280562048464,0.495043813180804,0.472043738418853,9.53917436884242,0.004,"TRCP","SeedMassKEW"
"MEM27",27,0.00953943523592077,0.504583248416724,0.480943029980178,9.28109065553251,0.001,"TRCP","SeedMassKEW"
"MEM19",19,0.00895689279151779,0.513540141208242,0.489267715821543,8.85636369549728,0.003,"TRCP","SeedMassKEW"
"MEM59",59,0.00860076241698482,0.522140903625227,0.497252409022374,8.6392955401961,0.003,"TRCP","SeedMassKEW"
"MEM37",37,0.00808132007901263,0.53022222370424,0.504722803696537,8.23996475178084,0.005,"TRCP","SeedMassKEW"
"MEM16",16,0.00758539408865511,0.537807617792895,0.511700516705883,7.84482504246995,0.006,"TRCP","SeedMassKEW"
"MEM50",50,0.00748331773444144,0.545290935527336,0.518599418115943,7.85016802660014,0.006,"TRCP","SeedMassKEW"
"MEM61",61,0.00716936750852315,0.552460303035859,0.525194229061153,7.6252876721469,0.011,"TRCP","SeedMassKEW"
"MEM4",4,0.00694007843542843,0.559400381471288,0.531573037143159,7.48193397860076,0.011,"TRCP","SeedMassKEW"
"MEM28",28,0.00672639754912441,0.566126779020412,0.537751104230608,7.34848864626049,0.007,"TRCP","SeedMassKEW"
"MEM56",56,0.00619284964086808,0.57231962866128,0.543385650050627,6.84908187617215,0.011,"TRCP","SeedMassKEW"
"MEM8",8,0.00591286545520364,0.578232494116484,0.548744511713611,6.61708750893414,0.01,"TRCP","SeedMassKEW"
"MEM155",155,0.00546843109085471,0.583700925207339,0.553649611952667,6.18697277930624,0.009,"TRCP","SeedMassKEW"
"MEM99",99,0.00542949291767625,0.589130418125015,0.558533747134324,6.21088000640624,0.01,"TRCP","SeedMassKEW"
"MEM176",176,0.00531495549422767,0.594445373619243,0.563315380975943,6.14643247702093,0.014,"TRCP","SeedMassKEW"
"MEM62",62,0.00499679352393634,0.599442167143179,0.567774133348943,5.8381067036532,0.021,"TRCP","SeedMassKEW"
"MEM49",49,0.00498686205934618,0.604429029202525,0.572241241428855,5.88734956212699,0.016,"TRCP","SeedMassKEW"
"MEM72",72,0.00496491023743106,0.609393939439956,0.576703732654888,5.92322650428314,0.016,"TRCP","SeedMassKEW"
"MEM75",75,0.00475331491939102,0.614147254359347,0.580955620325743,5.72832890912037,0.016,"TRCP","SeedMassKEW"
"MEM138",138,0.00472010422256752,0.618867358581915,0.58518968983592,5.74636785535474,0.015,"TRCP","SeedMassKEW"
"MEM54",54,0.00451334850833862,0.623380707090253,0.589216537971011,5.54852180624096,0.018,"TRCP","SeedMassKEW"
"MEM18",18,0.00448621627762069,0.627866923367874,0.593231160824191,5.56959875488217,0.02,"TRCP","SeedMassKEW"
"MEM98",98,0.00444656533287913,0.632313488700753,0.597219765279567,5.57503894068326,0.025,"TRCP","SeedMassKEW"
"MEM112",112,0.00408627038776999,0.636399759088523,0.600830170303705,5.16964558016293,0.03,"TRCP","SeedMassKEW"
"MEM186",186,0.00402613652660644,0.64042589561513,0.604390146591809,5.13940420952659,0.02,"TRCP","SeedMassKEW"
"MEM31",31,0.00395470762813577,0.644380603243265,0.607886909689627,5.09324325445946,0.027,"TRCP","SeedMassKEW"
"MEM55",55,0.00386389453579039,0.648244497779056,0.611298624460444,5.01996355908337,0.027,"TRCP","SeedMassKEW"
"MEM84",84,0.00373839267518161,0.651982890454237,0.614586315086381,4.89834267662249,0.037,"TRCP","SeedMassKEW"
"MEM193",193,0.00366925938928098,0.655652149843518,0.617811726749399,4.84833293242333,0.029,"TRCP","SeedMassKEW"
"MEM48",48,0.00362034176440362,0.659272491607922,0.620996934497799,4.82389921728274,0.034,"TRCP","SeedMassKEW"
"MEM67",67,0.0036013654957322,0.662873857103654,0.624175050413566,4.83919329290428,0.028,"TRCP","SeedMassKEW"
"MEM36",36,0.00353330119227446,0.666407158295929,0.627291183494345,4.78742928280456,0.039,"TRCP","SeedMassKEW"
"MEM103",103,0.00349222360192358,0.669899381897852,0.630375139375644,4.77125081898563,0.027,"TRCP","SeedMassKEW"
"MEM92",92,0.00348189526241016,0.673381277160262,0.633461211035405,4.7971924403531,0.025,"TRCP","SeedMassKEW"
"MEM15",15,0.0032603609562708,0.676641638116533,0.636311864696769,4.52718173372352,0.027,"TRCP","SeedMassKEW"
"MEM78",78,0.00324603874158491,0.679887676858118,0.639159100029798,4.54285964987824,0.038,"TRCP","SeedMassKEW"
"MEM41",41,0.00313692858021464,0.683024605438333,0.641895807038832,4.42370953523064,0.035,"TRCP","SeedMassKEW"
"MEM46",46,0.0031280125410531,0.686152617979386,0.644634690761412,4.44513376000712,0.027,"TRCP","SeedMassKEW"
"MEM190",190,0.00306898249718479,0.689221600476571,0.64731889492285,4.39444058319849,0.031,"TRCP","SeedMassKEW"
"MEM83",83,0.00305226955060911,0.69227387002718,0.649996180999382,4.40394086972771,0.043,"TRCP","SeedMassKEW"
"MEM109",109,0.00300980892318159,0.695283678950361,0.652637150947929,4.37569391877844,0.039,"TRCP","SeedMassKEW"
"MEM198",198,0.00297338573803552,0.698257064688397,0.65524845626163,4.35548389842008,0.037,"TRCP","SeedMassKEW"
"MEM121",121,0.0029695937437999,0.701226658432197,0.657867261923491,4.38322520390783,0.042,"TRCP","SeedMassKEW"
"MEM33",33,0.00291792511987732,0.704144583552074,0.66043866975863,4.3395759596377,0.036,"TRCP","SeedMassKEW"
"MEM208",208,0.00291376835482549,0.707058351906899,0.663017010735727,4.36654984395343,0.036,"TRCP","SeedMassKEW"
"MEM60",60,0.00285431315473628,0.709912665061636,0.665538575013986,4.30969922227084,0.039,"TRCP","SeedMassKEW"
"MEM129",129,0.00280283626610378,0.71271550132774,0.668012192609859,4.26350692065941,0.035,"TRCP","SeedMassKEW"
"MEM14",14,0.00275840228378266,0.715473903611522,0.670445691109676,4.22690013673537,0.045,"TRCP","SeedMassKEW"
"MEM118",118,0.00252882348786665,0.718002727099389,0.672623855598141,3.90088246566021,0.046,"TRCP","SeedMassKEW"
"MEM87",87,0.00247202153613846,0.720474748635527,0.674745963274058,3.83814106756743,0.046,"TRCP","SeedMassKEW"
"MEM58",58,0.00244004521137908,0.722914793846906,0.67684057942884,3.81304939081948,0.043,"TRCP","SeedMassKEW"
"MEM70",70,0.00235075507503912,0.725265548921946,0.678840514364774,3.69639187379664,0.07,"TRCP","SeedMassKEW"
"MEM117",117,0.00233481252932233,0.727600361451268,0.680831049960302,3.69422002723361,0.057,"TRCP","SeedMassKEW"
"MEM108",108,0.00232561937058073,0.729925980821849,0.682820047244264,3.70274909224077,0.053,"TRCP","SeedMassKEW"
"MEM139",139,0.00225433806164477,0.732180318883493,0.684734408009707,3.61105287114763,0.059,"TRCP","SeedMassKEW"
"MEM143",143,0.00225160772076016,0.734431926604253,0.686654492839131,3.62877996651831,0.056,"TRCP","SeedMassKEW"
"MEM171",171,0.0022475502452598,0.736679476849513,0.688578772386427,3.64462269497113,0.058,"TRCP","SeedMassKEW"
"MEM160",160,0.00223382592233201,0.738913302771845,0.690495816666155,3.64480401727192,0.052,"TRCP","SeedMassKEW"
"MEM128",128,0.00213976924980508,0.74105307202165,0.692310120872785,3.5119240002847,0.069,"TRCP","SeedMassKEW"
"elev_mean",19,0.466795323831966,0.466795323831966,0.465737378045919,441.228019420388,0.001,"TRCP","SLA"
"pHCaCl2",13,0.143027761497315,0.609823085329281,0.608271686066177,184.385496240504,0.001,"TRCP","SLA"
"cos_aspect",16,0.0392758033146443,0.649098888643925,0.647001870050164,56.1880616101677,0.001,"TRCP","SLA"
"P",12,0.0388756619046943,0.68797455054862,0.685483329395315,62.4202501702884,0.001,"TRCP","SLA"
"Fe",5,0.0139189082347886,0.701893458783408,0.698912393371242,23.3455263644747,0.001,"TRCP","SLA"
"ECEC",4,0.00545609802107494,0.707349556804483,0.703830713800128,9.30322497648657,0.003,"TRCP","SLA"
"aspect",15,0.00583484803666334,0.713184404841147,0.709152860330881,10.1310890038911,0.002,"TRCP","SLA"
"convexity",18,0.00365145620535634,0.716835861046503,0.712277886978841,6.40891089093783,0.011,"TRCP","SLA"
"NH4",10,0.0033154974136913,0.720151358460194,0.715073459722577,5.87634339814001,0.018,"TRCP","SLA"
"Ca",3,0.00270915461093391,0.722860513071128,0.717261735557414,4.83883241350036,0.025,"TRCP","SLA"
"Na",9,0.00222384742638082,0.725084360497509,0.718962757188749,3.99606450407915,0.053,"TRCP","SLA"
"TotN",11,0.00190454116282934,0.726988901660338,0.720343601092233,3.43919642455964,0.06,"TRCP","SLA"
"K",6,0.00158439359091733,0.728573295251256,0.721401451426594,2.87194160741449,0.086,"TRCP","SLA"
"Mn",8,0.00221746367434184,0.730790758925597,0.723114731685187,4.04434357363287,0.047,"TRCP","SLA"
"BS",2,0.00217183364675555,0.732962592572353,0.724787978059262,3.98520378534817,0.038,"TRCP","SLA"
"TEB",14,0.00255336931419303,0.735515961886546,0.726862087428846,4.72088071381,0.016,"TRCP","SLA"
"Mg",7,0.00158857793733047,0.737104539823876,0.727946296334134,2.94879962133206,0.085,"TRCP","SLA"
"MEM6",6,0.0964225782283531,0.0964225782283531,0.0946297658835681,53.7828616078141,0.001,"TRCP","SLA"
"MEM8",8,0.0850086549810301,0.181431233209383,0.178176486621746,52.2367273101633,0.001,"TRCP","SLA"
"MEM2",2,0.0587984734330831,0.240229706642466,0.235689246722003,38.8496811753045,0.001,"TRCP","SLA"
"MEM38",38,0.0572425182763659,0.297472224918832,0.291863220726567,40.8218759082456,0.001,"TRCP","SLA"
"MEM3",3,0.0538624649611301,0.351334689879962,0.344848036778762,41.51791696026,0.001,"TRCP","SLA"
"MEM44",44,0.0470267140255194,0.398361403905482,0.391127272489516,39.0040307438115,0.001,"TRCP","SLA"
"MEM7",7,0.0438014847844794,0.442162888689961,0.434321804796045,39.1030624897727,0.001,"TRCP","SLA"
"MEM16",16,0.0352634823948814,0.477426371084842,0.469014723134498,33.5377634471132,0.001,"TRCP","SLA"
"MEM22",22,0.0330929688502535,0.510519339935096,0.501637634409725,33.5337305207304,0.001,"TRCP","SLA"
"MEM14",14,0.0291589353436921,0.539678275278788,0.530378846496541,31.3556198197449,0.001,"TRCP","SLA"
"MEM1",1,0.0244892813816026,0.564167556660391,0.554462785654853,27.7576972237583,0.001,"TRCP","SLA"
"MEM20",20,0.0232792363123995,0.58744679297279,0.577404929921418,27.8186263166196,0.001,"TRCP","SLA"
"MEM41",41,0.0231840953370595,0.61063088830985,0.600342680074134,29.295017409882,0.001,"TRCP","SLA"
"MEM43",43,0.0182777949453331,0.628908683255183,0.618327668113783,24.1837976616678,0.001,"TRCP","SLA"
"MEM13",13,0.0122522014820048,0.641160884737187,0.630176013861795,16.7305582664402,0.001,"TRCP","SLA"
"MEM27",27,0.0108116124968487,0.651972497234036,0.640585094280549,15.1909790718875,0.003,"TRCP","SLA"
"MEM58",58,0.0101252582574261,0.662097755491462,0.650326570744238,14.6229452746327,0.001,"TRCP","SLA"
"MEM12",12,0.00952325024459144,0.671621005736054,0.659483794449091,14.1233847174409,0.001,"TRCP","SLA"
"MEM29",29,0.00793099286467247,0.679551998600726,0.667024196076886,12.0283556626968,0.001,"TRCP","SLA"
"MEM4",4,0.00782925975778925,0.687381258358515,0.674489763857836,12.1463958385529,0.001,"TRCP","SLA"
"MEM17",17,0.00759129670272529,0.694972555061241,0.681737893194063,12.0454328457451,0.001,"TRCP","SLA"
"MEM25",25,0.00706360428894559,0.702036159350186,0.688464307395122,11.4501171152858,0.001,"TRCP","SLA"
"MEM48",48,0.00696585457100563,0.709002013921192,0.695116217904983,11.538024535728,0.002,"TRCP","SLA"
"MEM72",72,0.00688474111748982,0.715886755038682,0.701710626391963,11.6557764773109,0.002,"TRCP","SLA"
"MEM89",89,0.00655299294458889,0.722439747983271,0.707983484857399,11.3324461645649,0.001,"TRCP","SLA"
"MEM109",109,0.00628516245513044,0.728724910438401,0.714000166537354,11.0979331750395,0.002,"TRCP","SLA"
"MEM63",63,0.00608630086923345,0.734811211307634,0.719831928264342,10.9704932468638,0.002,"TRCP","SLA"
"MEM87",87,0.00574992222709558,0.74056113353473,0.725332017683519,10.5717117087842,0.002,"TRCP","SLA"
"MEM10",10,0.00569533024389068,0.746256463778621,0.73079729875673,10.683926126602,0.002,"TRCP","SLA"
"MEM28",28,0.00535618210947542,0.751612645888096,0.735925023523134,10.2428181623716,0.001,"TRCP","SLA"
"MEM35",35,0.00484159726850364,0.7564542431566,0.740526145135196,9.4229402105591,0.003,"TRCP","SLA"
"MEM47",47,0.00455716930540384,0.761011412462004,0.744843051360067,9.01943102665231,0.004,"TRCP","SLA"
"MEM40",40,0.00384793897337177,0.764859351435375,0.748419433209459,7.7240035124438,0.004,"TRCP","SLA"
"MEM24",24,0.00374973796573508,0.768609089401111,0.751905711565947,7.63265323296454,0.005,"TRCP","SLA"
"MEM127",127,0.00366208620511621,0.772271175606227,0.755312646130095,7.55802661778322,0.008,"TRCP","SLA"
"MEM21",21,0.00364220838478446,0.775913383991011,0.758712705576675,7.62292618312997,0.006,"TRCP","SLA"
"MEM18",18,0.00352609235196177,0.779439476342973,0.762001999045302,7.48189745543132,0.007,"TRCP","SLA"
"MEM91",91,0.00352357932663749,0.78296305566961,0.765302661912534,7.58171172477802,0.006,"TRCP","SLA"
"MEM56",56,0.00340004754253065,0.786363103212141,0.768483620433758,7.41642562048919,0.008,"TRCP","SLA"
"MEM81",81,0.00328340784019099,0.789646511052332,0.771551587271888,7.25818551109768,0.009,"TRCP","SLA"
"MEM182",182,0.00319055743382923,0.792837068486161,0.774531723244637,7.14615611238283,0.008,"TRCP","SLA"
"MEM83",83,0.00316131860201829,0.79599838708818,0.77749284120849,7.17489676597385,0.011,"TRCP","SLA"
"MEM69",69,0.00313630686912469,0.799134693957304,0.780439438200084,7.21365875512427,0.005,"TRCP","SLA"
"MEM52",52,0.00309450419500612,0.80222919815231,0.783353026175524,7.21323077304643,0.01,"TRCP","SLA"
"MEM50",50,0.00305782611410976,0.80528702426642,0.786239015770744,7.22396649319921,0.006,"TRCP","SLA"
"MEM126",126,0.00297553036405607,0.808262554630476,0.789047037229609,7.12311794114902,0.008,"TRCP","SLA"
